HTNO,SUBJECT_CODE,SUBJECT_NAME,INTERNALMARKS,EXTERNALMARKS,TOTALMARKS,GRADE,GRADE_POINTS,CREDITS
24Q61A0516,18113,ENGINEERING CHEMISTRY LABORATORY,38,58,96,O,10,1
24Q61A0516,18117,PROGRAMMING FOR PROBLEM SOLVING LABORATORY,37,57,94,O,10,1
24Q61A0516,181AB,BASIC ELECTRICAL ENGINEERING,37,21,58,B,6,2
24Q61A0516,181AG,COMPUTER AIDED ENGINEERING GRAPHICS,32,23,55,B,6,3
24Q61A0516,181AJ,ENGINEERING CHEMISTRY,40,21,61,B+,7,4
24Q61A0516,181AN,MATRICES AND CALCULUS,38,21,59,B,6,4
24Q61A0516,181AP,PROGRAMMING FOR PROBLEM SOLVING,36,21,57,B,6,3
24Q61A0517,18102,BASIC ELECTRICAL ENGINEERING LABORATORY,39,59,98,O,10,1
24Q61A0517,18107,ELEMENTS OF COMPUTER SCIENCE & ENGINEERING,47,0,47,O,10,1
24Q61A0517,18113,ENGINEERING CHEMISTRY LABORATORY,39,59,98,O,10,1
24Q61A0517,18117,PROGRAMMING FOR PROBLEM SOLVING LABORATORY,40,57,97,O,10,1
24Q61A0517,181AB,BASIC ELECTRICAL ENGINEERING,39,22,61,B+,7,2
24Q61A0517,181AG,COMPUTER AIDED ENGINEERING GRAPHICS,26,21,47,C,5,3
24Q61A0517,181AJ,ENGINEERING CHEMISTRY,39,30,69,B+,7,4
24Q61A0517,181AN,MATRICES AND CALCULUS,39,21,60,B+,7,4
24Q61A0517,181AP,PROGRAMMING FOR PROBLEM SOLVING,36,30,66,B+,7,3
24Q61A0518,18107,ELEMENTS OF COMPUTER SCIENCE & ENGINEERING,47,0,47,O,10,1
24Q61A0519,18102,BASIC ELECTRICAL ENGINEERING LABORATORY,32,52,84,A+,9,1
24Q61A0519,18107,ELEMENTS OF COMPUTER SCIENCE & ENGINEERING,46,0,46,O,10,1
24Q61A0519,18113,ENGINEERING CHEMISTRY LABORATORY,30,50,80,A+,9,1
24Q61A0519,18117,PROGRAMMING FOR PROBLEM SOLVING LABORATORY,36,50,86,A+,9,1
24Q61A0519,181AB,BASIC ELECTRICAL ENGINEERING,32,10,42,F,0,0
24Q61A0519,181AG,COMPUTER AIDED ENGINEERING GRAPHICS,29,24,53,B,6,3
24Q61A0519,181AJ,ENGINEERING CHEMISTRY,28,10,38,F,0,0
24Q61A0519,181AN,MATRICES AND CALCULUS,30,9,39,F,0,0
24Q61A0519,181AP,PROGRAMMING FOR PROBLEM SOLVING,28,21,49,C,5,3
24Q61A0520,18102,BASIC ELECTRICAL ENGINEERING LABORATORY,37,56,93,O,10,1
24Q61A0520,18107,ELEMENTS OF COMPUTER SCIENCE & ENGINEERING,47,0,47,O,10,1
24Q61A0520,18113,ENGINEERING CHEMISTRY LABORATORY,32,55,87,A+,9,1
24Q61A0520,18117,PROGRAMMING FOR PROBLEM SOLVING LABORATORY,37,53,90,O,10,1
24Q61A0520,181AB,BASIC ELECTRICAL ENGINEERING,27,9,36,F,0,0
24Q61A0520,181AG,COMPUTER AIDED ENGINEERING GRAPHICS,31,21,52,B,6,3
24Q61A0520,181AJ,ENGINEERING CHEMISTRY,35,11,46,F,0,0
24Q61A0520,181AN,MATRICES AND CALCULUS,30,10,40,F,0,0
24Q61A0520,181AP,PROGRAMMING FOR PROBLEM SOLVING,33,8,41,F,0,0
24Q61A0521,18102,BASIC ELECTRICAL ENGINEERING LABORATORY,20,50,70,A,8,1
24Q61A0521,18107,ELEMENTS OF COMPUTER SCIENCE & ENGINEERING,46,0,46,O,10,1
24Q61A0521,18113,ENGINEERING CHEMISTRY LABORATORY,30,48,78,A,8,1
24Q61A0521,18117,PROGRAMMING FOR PROBLEM SOLVING LABORATORY,37,48,85,A+,9,1
24Q61A0521,181AB,BASIC ELECTRICAL ENGINEERING,25,21,46,C,5,2
24Q61A0521,181AG,COMPUTER AIDED ENGINEERING GRAPHICS,28,6,34,F,0,0
24Q61A0521,181AJ,ENGINEERING CHEMISTRY,25,8,33,F,0,0
24Q61A0521,181AN,MATRICES AND CALCULUS,25,8,33,F,0,0
24Q61A0521,181AP,PROGRAMMING FOR PROBLEM SOLVING,24,7,31,F,0,0
24Q61A0522,18102,BASIC ELECTRICAL ENGINEERING LABORATORY,30,50,80,A+,9,1
24Q61A0522,18107,ELEMENTS OF COMPUTER SCIENCE & ENGINEERING,47,0,47,O,10,1
24Q61A0522,18113,ENGINEERING CHEMISTRY LABORATORY,28,40,68,B+,7,1
24Q61A0522,18117,PROGRAMMING FOR PROBLEM SOLVING LABORATORY,38,54,92,O,10,1
24Q61A0522,181AB,BASIC ELECTRICAL ENGINEERING,23,5,28,F,0,0
24Q61A0522,181AG,COMPUTER AIDED ENGINEERING GRAPHICS,33,4,37,F,0,0
24Q61A0522,181AJ,ENGINEERING CHEMISTRY,25,3,28,F,0,0
24Q61A0522,181AN,MATRICES AND CALCULUS,28,11,39,F,0,0
24Q61A0522,181AP,PROGRAMMING FOR PROBLEM SOLVING,30,21,51,B,6,3
24Q61A0523,18102,BASIC ELECTRICAL ENGINEERING LABORATORY,25,-1,25,Ab,0,0
24Q61A0523,18107,ELEMENTS OF COMPUTER SCIENCE & ENGINEERING,47,0,47,O,10,1
24Q61A0523,18113,ENGINEERING CHEMISTRY LABORATORY,25,-1,25,Ab,0,0
24Q61A0523,18117,PROGRAMMING FOR PROBLEM SOLVING LABORATORY,20,36,56,B,6,1
24Q61A0523,181AB,BASIC ELECTRICAL ENGINEERING,18,4,22,F,0,0
24Q61A0523,181AG,COMPUTER AIDED ENGINEERING GRAPHICS,21,8,29,F,0,0
24Q61A0523,181AJ,ENGINEERING CHEMISTRY,23,7,30,F,0,0
24Q61A0523,181AN,MATRICES AND CALCULUS,23,6,29,F,0,0
24Q61A0523,181AP,PROGRAMMING FOR PROBLEM SOLVING,21,0,21,F,0,0
24Q61A0524,18102,BASIC ELECTRICAL ENGINEERING LABORATORY,35,48,83,A+,9,1
24Q61A0524,18107,ELEMENTS OF COMPUTER SCIENCE & ENGINEERING,47,0,47,O,10,1
24Q61A0524,18113,ENGINEERING CHEMISTRY LABORATORY,25,45,70,A,8,1
24Q61A0524,18117,PROGRAMMING FOR PROBLEM SOLVING LABORATORY,35,45,80,A+,9,1
24Q61A0524,181AB,BASIC ELECTRICAL ENGINEERING,32,21,53,B,6,2
24Q61A0524,181AG,COMPUTER AIDED ENGINEERING GRAPHICS,34,26,60,B+,7,3
24Q61A0524,181AJ,ENGINEERING CHEMISTRY,31,21,52,B,6,4
24Q61A0524,181AN,MATRICES AND CALCULUS,31,23,54,B,6,4
24Q61A0524,181AP,PROGRAMMING FOR PROBLEM SOLVING,26,23,49,C,5,3
24Q61A0525,18102,BASIC ELECTRICAL ENGINEERING LABORATORY,38,55,93,O,10,1
24Q61A0525,18107,ELEMENTS OF COMPUTER SCIENCE & ENGINEERING,47,0,47,O,10,1
24Q61A0525,18113,ENGINEERING CHEMISTRY LABORATORY,35,53,88,A+,9,1
24Q61A0525,18117,PROGRAMMING FOR PROBLEM SOLVING LABORATORY,33,52,85,A+,9,1
24Q61A0525,181AB,BASIC ELECTRICAL ENGINEERING,35,21,56,B,6,2
24Q61A0525,181AG,COMPUTER AIDED ENGINEERING GRAPHICS,31,21,52,B,6,3
24Q61A0525,181AJ,ENGINEERING CHEMISTRY,34,11,45,F,0,0
24Q61A0525,181AN,MATRICES AND CALCULUS,30,21,51,B,6,4
24Q61A0525,181AP,PROGRAMMING FOR PROBLEM SOLVING,33,23,56,B,6,3
24Q61A0526,18102,BASIC ELECTRICAL ENGINEERING LABORATORY,38,52,90,O,10,1
24Q61A0526,18107,ELEMENTS OF COMPUTER SCIENCE & ENGINEERING,47,0,47,O,10,1
24Q61A0526,18113,ENGINEERING CHEMISTRY LABORATORY,38,50,88,A+,9,1
24Q61A0526,18117,PROGRAMMING FOR PROBLEM SOLVING LABORATORY,38,54,92,O,10,1
24Q61A0526,181AB,BASIC ELECTRICAL ENGINEERING,19,21,40,C,5,2
24Q61A0526,181AG,COMPUTER AIDED ENGINEERING GRAPHICS,32,25,57,B,6,3
24Q61A0526,181AJ,ENGINEERING CHEMISTRY,32,27,59,B,6,4
24Q61A0526,181AN,MATRICES AND CALCULUS,33,23,56,B,6,4
24Q61A0526,181AP,PROGRAMMING FOR PROBLEM SOLVING,30,26,56,B,6,3
24Q61A0527,18102,BASIC ELECTRICAL ENGINEERING LABORATORY,39,59,98,O,10,1
24Q61A0527,18107,ELEMENTS OF COMPUTER SCIENCE & ENGINEERING,47,0,47,O,10,1
24Q61A0527,18113,ENGINEERING CHEMISTRY LABORATORY,39,59,98,O,10,1
24Q61A0527,18117,PROGRAMMING FOR PROBLEM SOLVING LABORATORY,39,58,97,O,10,1
24Q61A0527,181AB,BASIC ELECTRICAL ENGINEERING,39,23,62,B+,7,2
24Q61A0527,181AG,COMPUTER AIDED ENGINEERING GRAPHICS,39,21,60,B+,7,3
24Q61A0527,181AJ,ENGINEERING CHEMISTRY,40,43,83,A+,9,4
24Q61A0527,181AN,MATRICES AND CALCULUS,39,21,60,B+,7,4
24Q61A0527,181AP,PROGRAMMING FOR PROBLEM SOLVING,35,32,67,B+,7,3
24Q61A0528,18102,BASIC ELECTRICAL ENGINEERING LABORATORY,30,44,74,A,8,1
24Q61A0528,18107,ELEMENTS OF COMPUTER SCIENCE & ENGINEERING,46,0,46,O,10,1
24Q61A0528,18113,ENGINEERING CHEMISTRY LABORATORY,25,40,65,B+,7,1
24Q61A0528,18117,PROGRAMMING FOR PROBLEM SOLVING LABORATORY,34,45,79,A,8,1
24Q61A0528,181AB,BASIC ELECTRICAL ENGINEERING,26,8,34,F,0,0
24Q61A0528,181AG,COMPUTER AIDED ENGINEERING GRAPHICS,27,7,34,F,0,0
24Q61A0528,181AJ,ENGINEERING CHEMISTRY,27,0,27,F,0,0
24Q61A0528,181AN,MATRICES AND CALCULUS,29,4,33,F,0,0
24Q61A0528,181AP,PROGRAMMING FOR PROBLEM SOLVING,26,4,30,F,0,0
24Q61A0529,18107,ELEMENTS OF COMPUTER SCIENCE & ENGINEERING,47,0,47,O,10,1
24Q61A0530,18102,BASIC ELECTRICAL ENGINEERING LABORATORY,40,60,100,O,10,1
24Q61A0530,18107,ELEMENTS OF COMPUTER SCIENCE & ENGINEERING,47,0,47,O,10,1
24Q61A0530,18113,ENGINEERING CHEMISTRY LABORATORY,40,60,100,O,10,1
24Q61A0530,18117,PROGRAMMING FOR PROBLEM SOLVING LABORATORY,40,58,98,O,10,1
24Q61A0530,181AB,BASIC ELECTRICAL ENGINEERING,39,26,65,B+,7,2
24Q61A0530,181AG,COMPUTER AIDED ENGINEERING GRAPHICS,39,29,68,B+,7,3
24Q61A0530,181AJ,ENGINEERING CHEMISTRY,36,26,62,B+,7,4
24Q61A0530,181AN,MATRICES AND CALCULUS,40,34,74,A,8,4
24Q61A0530,181AP,PROGRAMMING FOR PROBLEM SOLVING,34,26,60,B+,7,3
24Q61A0531,18102,BASIC ELECTRICAL ENGINEERING LABORATORY,30,43,73,A,8,1
24Q61A0531,18107,ELEMENTS OF COMPUTER SCIENCE & ENGINEERING,47,0,47,O,10,1
24Q61A0531,18113,ENGINEERING CHEMISTRY LABORATORY,28,40,68,B+,7,1
24Q61A0531,18117,PROGRAMMING FOR PROBLEM SOLVING LABORATORY,30,44,74,A,8,1
24Q61A0531,181AB,BASIC ELECTRICAL ENGINEERING,25,8,33,F,0,0
24Q61A0531,181AG,COMPUTER AIDED ENGINEERING GRAPHICS,23,4,27,F,0,0
24Q61A0531,181AJ,ENGINEERING CHEMISTRY,26,23,49,C,5,4
24Q61A0531,181AN,MATRICES AND CALCULUS,27,5,32,F,0,0
24Q61A0531,181AP,PROGRAMMING FOR PROBLEM SOLVING,26,21,47,C,5,3
24Q61A0532,18102,BASIC ELECTRICAL ENGINEERING LABORATORY,37,57,94,O,10,1
24Q61A0532,18107,ELEMENTS OF COMPUTER SCIENCE & ENGINEERING,47,0,47,O,10,1
24Q61A0532,18113,ENGINEERING CHEMISTRY LABORATORY,38,58,96,O,10,1
24Q61A0532,18117,PROGRAMMING FOR PROBLEM SOLVING LABORATORY,34,47,81,A+,9,1
24Q61A0532,181AB,BASIC ELECTRICAL ENGINEERING,35,21,56,B,6,2
24Q61A0532,181AG,COMPUTER AIDED ENGINEERING GRAPHICS,35,29,64,B+,7,3
24Q61A0532,181AJ,ENGINEERING CHEMISTRY,37,29,66,B+,7,4
24Q61A0532,181AN,MATRICES AND CALCULUS,37,21,58,B,6,4
24Q61A0532,181AP,PROGRAMMING FOR PROBLEM SOLVING,30,23,53,B,6,3
24Q61A0533,18102,BASIC ELECTRICAL ENGINEERING LABORATORY,20,52,72,A,8,1
24Q61A0533,18107,ELEMENTS OF COMPUTER SCIENCE & ENGINEERING,48,0,48,O,10,1
24Q61A0533,18113,ENGINEERING CHEMISTRY LABORATORY,32,50,82,A+,9,1
24Q61A0533,18117,PROGRAMMING FOR PROBLEM SOLVING LABORATORY,36,52,88,A+,9,1
24Q61A0533,181AB,BASIC ELECTRICAL ENGINEERING,35,24,59,B,6,2
24Q61A0533,181AG,COMPUTER AIDED ENGINEERING GRAPHICS,34,26,60,B+,7,3
24Q61A0533,181AJ,ENGINEERING CHEMISTRY,39,38,77,A,8,4
24Q61A0533,181AN,MATRICES AND CALCULUS,36,9,45,F,0,0
24Q61A0533,181AP,PROGRAMMING FOR PROBLEM SOLVING,34,35,69,B+,7,3
24Q61A0534,18102,BASIC ELECTRICAL ENGINEERING LABORATORY,20,59,79,A,8,1
24Q61A0534,18107,ELEMENTS OF COMPUTER SCIENCE & ENGINEERING,46,0,46,O,10,1
24Q61A0534,18113,ENGINEERING CHEMISTRY LABORATORY,30,59,89,A+,9,1
24Q61A0534,18117,PROGRAMMING FOR PROBLEM SOLVING LABORATORY,40,59,99,O,10,1
24Q61A0534,181AB,BASIC ELECTRICAL ENGINEERING,37,21,58,B,6,2
24Q61A0534,181AG,COMPUTER AIDED ENGINEERING GRAPHICS,33,27,60,B+,7,3
24Q61A0534,181AJ,ENGINEERING CHEMISTRY,38,31,69,B+,7,4
24Q61A0534,181AN,MATRICES AND CALCULUS,36,6,42,F,0,0
24Q61A0534,181AP,PROGRAMMING FOR PROBLEM SOLVING,34,39,73,A,8,3
24Q61A0535,18102,BASIC ELECTRICAL ENGINEERING LABORATORY,38,60,98,O,10,1
24Q61A0535,18107,ELEMENTS OF COMPUTER SCIENCE & ENGINEERING,47,0,47,O,10,1
24Q61A0535,18113,ENGINEERING CHEMISTRY LABORATORY,40,60,100,O,10,1
24Q61A0535,18117,PROGRAMMING FOR PROBLEM SOLVING LABORATORY,38,54,92,O,10,1
24Q61A0535,181AB,BASIC ELECTRICAL ENGINEERING,37,26,63,B+,7,2
24Q61A0535,181AG,COMPUTER AIDED ENGINEERING GRAPHICS,40,40,80,A+,9,3
24Q61A0535,181AJ,ENGINEERING CHEMISTRY,40,56,96,O,10,4
24Q61A0535,181AN,MATRICES AND CALCULUS,40,34,74,A,8,4
24Q61A0535,181AP,PROGRAMMING FOR PROBLEM SOLVING,34,23,57,B,6,3
24Q61A0536,18102,BASIC ELECTRICAL ENGINEERING LABORATORY,20,56,76,A,8,1
24Q61A0536,18107,ELEMENTS OF COMPUTER SCIENCE & ENGINEERING,47,0,47,O,10,1
24Q61A0536,18113,ENGINEERING CHEMISTRY LABORATORY,36,58,94,O,10,1
24Q61A0536,18117,PROGRAMMING FOR PROBLEM SOLVING LABORATORY,35,54,89,A+,9,1
24Q61A0536,181AB,BASIC ELECTRICAL ENGINEERING,38,23,61,B+,7,2
24Q61A0536,181AG,COMPUTER AIDED ENGINEERING GRAPHICS,36,21,57,B,6,3
24Q61A0536,181AJ,ENGINEERING CHEMISTRY,38,31,69,B+,7,4
24Q61A0536,181AN,MATRICES AND CALCULUS,36,10,46,F,0,0
24Q61A0536,181AP,PROGRAMMING FOR PROBLEM SOLVING,33,21,54,B,6,3
24Q61A0537,18102,BASIC ELECTRICAL ENGINEERING LABORATORY,36,50,86,A+,9,1
24Q61A0537,18107,ELEMENTS OF COMPUTER SCIENCE & ENGINEERING,47,0,47,O,10,1
24Q61A0537,18113,ENGINEERING CHEMISTRY LABORATORY,35,52,87,A+,9,1
24Q61A0537,18117,PROGRAMMING FOR PROBLEM SOLVING LABORATORY,38,57,95,O,10,1
24Q61A0537,181AB,BASIC ELECTRICAL ENGINEERING,34,21,55,B,6,2
24Q61A0537,181AG,COMPUTER AIDED ENGINEERING GRAPHICS,32,9,41,F,0,0
24Q61A0537,181AJ,ENGINEERING CHEMISTRY,32,29,61,B+,7,4
24Q61A0537,181AN,MATRICES AND CALCULUS,30,11,41,F,0,0
24Q61A0537,181AP,PROGRAMMING FOR PROBLEM SOLVING,32,23,55,B,6,3
24Q61A0538,18102,BASIC ELECTRICAL ENGINEERING LABORATORY,38,58,96,O,10,1
24Q61A0538,18107,ELEMENTS OF COMPUTER SCIENCE & ENGINEERING,47,0,47,O,10,1
24Q61A0538,18113,ENGINEERING CHEMISTRY LABORATORY,38,59,97,O,10,1
24Q61A0538,18117,PROGRAMMING FOR PROBLEM SOLVING LABORATORY,36,52,88,A+,9,1
24Q61A0538,181AB,BASIC ELECTRICAL ENGINEERING,37,23,60,B+,7,2
24Q61A0538,181AG,COMPUTER AIDED ENGINEERING GRAPHICS,31,21,52,B,6,3
24Q61A0538,181AJ,ENGINEERING CHEMISTRY,39,44,83,A+,9,4
24Q61A0538,181AN,MATRICES AND CALCULUS,38,31,69,B+,7,4
24Q61A0538,181AP,PROGRAMMING FOR PROBLEM SOLVING,25,30,55,B,6,3
24Q61A0539,18102,BASIC ELECTRICAL ENGINEERING LABORATORY,20,55,75,A,8,1
24Q61A0539,18107,ELEMENTS OF COMPUTER SCIENCE & ENGINEERING,47,0,47,O,10,1
24Q61A0539,18113,ENGINEERING CHEMISTRY LABORATORY,35,52,87,A+,9,1
24Q61A0539,18117,PROGRAMMING FOR PROBLEM SOLVING LABORATORY,35,54,89,A+,9,1
24Q61A0539,181AB,BASIC ELECTRICAL ENGINEERING,31,23,54,B,6,2
24Q61A0539,181AG,COMPUTER AIDED ENGINEERING GRAPHICS,34,21,55,B,6,3
24Q61A0539,181AJ,ENGINEERING CHEMISTRY,39,37,76,A,8,4
24Q61A0539,181AN,MATRICES AND CALCULUS,34,21,55,B,6,4
24Q61A0539,181AP,PROGRAMMING FOR PROBLEM SOLVING,37,36,73,A,8,3
24Q61A0540,18102,BASIC ELECTRICAL ENGINEERING LABORATORY,30,44,74,A,8,1
24Q61A0540,18107,ELEMENTS OF COMPUTER SCIENCE & ENGINEERING,47,0,47,O,10,1
24Q61A0540,18113,ENGINEERING CHEMISTRY LABORATORY,25,40,65,B+,7,1
24Q61A0540,18117,PROGRAMMING FOR PROBLEM SOLVING LABORATORY,33,48,81,A+,9,1
24Q61A0540,181AB,BASIC ELECTRICAL ENGINEERING,32,21,53,B,6,2
24Q61A0540,181AG,COMPUTER AIDED ENGINEERING GRAPHICS,31,11,42,F,0,0
24Q61A0540,181AJ,ENGINEERING CHEMISTRY,34,23,57,B,6,4
24Q61A0540,181AN,MATRICES AND CALCULUS,32,9,41,F,0,0
24Q61A0540,181AP,PROGRAMMING FOR PROBLEM SOLVING,29,21,50,B,6,3
24Q61A0541,18102,BASIC ELECTRICAL ENGINEERING LABORATORY,38,58,96,O,10,1
24Q61A0541,18107,ELEMENTS OF COMPUTER SCIENCE & ENGINEERING,47,0,47,O,10,1
24Q61A0541,18113,ENGINEERING CHEMISTRY LABORATORY,39,58,97,O,10,1
24Q61A0541,18117,PROGRAMMING FOR PROBLEM SOLVING LABORATORY,30,52,82,A+,9,1
24Q61A0541,181AB,BASIC ELECTRICAL ENGINEERING,35,27,62,B+,7,2
24Q61A0541,181AG,COMPUTER AIDED ENGINEERING GRAPHICS,34,23,57,B,6,3
24Q61A0541,181AJ,ENGINEERING CHEMISTRY,35,43,78,A,8,4
24Q61A0541,181AN,MATRICES AND CALCULUS,36,41,77,A,8,4
24Q61A0541,181AP,PROGRAMMING FOR PROBLEM SOLVING,34,27,61,B+,7,3
24Q61A0542,18102,BASIC ELECTRICAL ENGINEERING LABORATORY,37,59,96,O,10,1
24Q61A0542,18107,ELEMENTS OF COMPUTER SCIENCE & ENGINEERING,47,0,47,O,10,1
24Q61A0542,18113,ENGINEERING CHEMISTRY LABORATORY,39,58,97,O,10,1
24Q61A0542,18117,PROGRAMMING FOR PROBLEM SOLVING LABORATORY,38,54,92,O,10,1
24Q61A0542,181AB,BASIC ELECTRICAL ENGINEERING,39,23,62,B+,7,2
24Q61A0542,181AG,COMPUTER AIDED ENGINEERING GRAPHICS,38,30,68,B+,7,3
24Q61A0542,181AJ,ENGINEERING CHEMISTRY,40,42,82,A+,9,4
24Q61A0542,181AN,MATRICES AND CALCULUS,40,34,74,A,8,4
24Q61A0542,181AP,PROGRAMMING FOR PROBLEM SOLVING,36,26,62,B+,7,3
24Q61A0543,18102,BASIC ELECTRICAL ENGINEERING LABORATORY,30,48,78,A,8,1
24Q61A0543,18107,ELEMENTS OF COMPUTER SCIENCE & ENGINEERING,46,0,46,O,10,1
24Q61A0543,18113,ENGINEERING CHEMISTRY LABORATORY,25,40,65,B+,7,1
24Q61A0543,18117,PROGRAMMING FOR PROBLEM SOLVING LABORATORY,27,49,76,A,8,1
24Q61A0543,181AB,BASIC ELECTRICAL ENGINEERING,32,21,53,B,6,2
24Q61A0543,181AG,COMPUTER AIDED ENGINEERING GRAPHICS,31,27,58,B,6,3
24Q61A0543,181AJ,ENGINEERING CHEMISTRY,34,27,61,B+,7,4
24Q61A0543,181AN,MATRICES AND CALCULUS,34,31,65,B+,7,4
24Q61A0543,181AP,PROGRAMMING FOR PROBLEM SOLVING,32,23,55,B,6,3
24Q61A0544,18102,BASIC ELECTRICAL ENGINEERING LABORATORY,36,54,90,O,10,1
24Q61A0544,18107,ELEMENTS OF COMPUTER SCIENCE & ENGINEERING,47,0,47,O,10,1
24Q61A0544,18113,ENGINEERING CHEMISTRY LABORATORY,32,52,84,A+,9,1
24Q61A0544,18117,PROGRAMMING FOR PROBLEM SOLVING LABORATORY,37,55,92,O,10,1
24Q61A0544,181AB,BASIC ELECTRICAL ENGINEERING,27,21,48,C,5,2
24Q61A0544,181AG,COMPUTER AIDED ENGINEERING GRAPHICS,36,21,57,B,6,3
24Q61A0544,181AJ,ENGINEERING CHEMISTRY,34,34,68,B+,7,4
24Q61A0544,181AN,MATRICES AND CALCULUS,35,25,60,B+,7,4
24Q61A0544,181AP,PROGRAMMING FOR PROBLEM SOLVING,33,23,56,B,6,3
24Q61A0545,18102,BASIC ELECTRICAL ENGINEERING LABORATORY,38,58,96,O,10,1
24Q61A0545,18107,ELEMENTS OF COMPUTER SCIENCE & ENGINEERING,47,0,47,O,10,1
24Q61A0545,18113,ENGINEERING CHEMISTRY LABORATORY,32,59,91,O,10,1
24Q61A0545,18117,PROGRAMMING FOR PROBLEM SOLVING LABORATORY,38,53,91,O,10,1
24Q61A0545,181AB,BASIC ELECTRICAL ENGINEERING,34,29,63,B+,7,2
24Q61A0545,181AG,COMPUTER AIDED ENGINEERING GRAPHICS,30,21,51,B,6,3
24Q61A0545,181AJ,ENGINEERING CHEMISTRY,39,40,79,A,8,4
24Q61A0545,181AN,MATRICES AND CALCULUS,39,39,78,A,8,4
24Q61A0545,181AP,PROGRAMMING FOR PROBLEM SOLVING,34,27,61,B+,7,3
24Q61A0546,18102,BASIC ELECTRICAL ENGINEERING LABORATORY,37,59,96,O,10,1
24Q61A0546,18107,ELEMENTS OF COMPUTER SCIENCE & ENGINEERING,48,0,48,O,10,1
24Q61A0546,18113,ENGINEERING CHEMISTRY LABORATORY,39,59,98,O,10,1
24Q61A0546,18117,PROGRAMMING FOR PROBLEM SOLVING LABORATORY,35,52,87,A+,9,1
24Q61A0546,181AB,BASIC ELECTRICAL ENGINEERING,30,21,51,B,6,2
24Q61A0546,181AG,COMPUTER AIDED ENGINEERING GRAPHICS,35,11,46,F,0,0
24Q61A0546,181AJ,ENGINEERING CHEMISTRY,37,29,66,B+,7,4
24Q61A0546,181AN,MATRICES AND CALCULUS,35,21,56,B,6,4
24Q61A0546,181AP,PROGRAMMING FOR PROBLEM SOLVING,33,25,58,B,6,3
24Q61A0547,18102,BASIC ELECTRICAL ENGINEERING LABORATORY,37,56,93,O,10,1
24Q61A0547,18107,ELEMENTS OF COMPUTER SCIENCE & ENGINEERING,47,0,47,O,10,1
24Q61A0547,18113,ENGINEERING CHEMISTRY LABORATORY,39,55,94,O,10,1
24Q61A0547,18117,PROGRAMMING FOR PROBLEM SOLVING LABORATORY,36,52,88,A+,9,1
24Q61A0547,181AB,BASIC ELECTRICAL ENGINEERING,26,12,38,F,0,0
24Q61A0547,181AG,COMPUTER AIDED ENGINEERING GRAPHICS,32,8,40,F,0,0
24Q61A0547,181AJ,ENGINEERING CHEMISTRY,31,23,54,B,6,4
24Q61A0547,181AN,MATRICES AND CALCULUS,35,8,43,F,0,0
24Q61A0547,181AP,PROGRAMMING FOR PROBLEM SOLVING,31,30,61,B+,7,3
24Q61A0548,18102,BASIC ELECTRICAL ENGINEERING LABORATORY,38,59,97,O,10,1
24Q61A0548,18107,ELEMENTS OF COMPUTER SCIENCE & ENGINEERING,48,0,48,O,10,1
24Q61A0548,18113,ENGINEERING CHEMISTRY LABORATORY,39,58,97,O,10,1
24Q61A0548,18117,PROGRAMMING FOR PROBLEM SOLVING LABORATORY,31,54,85,A+,9,1
24Q61A0548,181AB,BASIC ELECTRICAL ENGINEERING,33,21,54,B,6,2
24Q61A0548,181AG,COMPUTER AIDED ENGINEERING GRAPHICS,32,10,42,F,0,0
24Q61A0548,181AJ,ENGINEERING CHEMISTRY,40,36,76,A,8,4
24Q61A0548,181AN,MATRICES AND CALCULUS,37,27,64,B+,7,4
24Q61A0548,181AP,PROGRAMMING FOR PROBLEM SOLVING,32,23,55,B,6,3
24Q61A0549,18102,BASIC ELECTRICAL ENGINEERING LABORATORY,36,54,90,O,10,1
24Q61A0549,18107,ELEMENTS OF COMPUTER SCIENCE & ENGINEERING,48,0,48,O,10,1
24Q61A0549,18113,ENGINEERING CHEMISTRY LABORATORY,38,56,94,O,10,1
24Q61A0549,18117,PROGRAMMING FOR PROBLEM SOLVING LABORATORY,35,52,87,A+,9,1
24Q61A0549,181AB,BASIC ELECTRICAL ENGINEERING,31,21,52,B,6,2
24Q61A0549,181AG,COMPUTER AIDED ENGINEERING GRAPHICS,38,8,46,F,0,0
24Q61A0549,181AJ,ENGINEERING CHEMISTRY,39,27,66,B+,7,4
24Q61A0549,181AN,MATRICES AND CALCULUS,35,21,56,B,6,4
24Q61A0549,181AP,PROGRAMMING FOR PROBLEM SOLVING,29,25,54,B,6,3
24Q61A0550,18102,BASIC ELECTRICAL ENGINEERING LABORATORY,38,56,94,O,10,1
24Q61A0550,18107,ELEMENTS OF COMPUTER SCIENCE & ENGINEERING,48,0,48,O,10,1
24Q61A0550,18113,ENGINEERING CHEMISTRY LABORATORY,38,56,94,O,10,1
24Q61A0550,18117,PROGRAMMING FOR PROBLEM SOLVING LABORATORY,35,51,86,A+,9,1
24Q61A0550,181AB,BASIC ELECTRICAL ENGINEERING,30,21,51,B,6,2
24Q61A0550,181AG,COMPUTER AIDED ENGINEERING GRAPHICS,36,21,57,B,6,3
24Q61A0550,181AJ,ENGINEERING CHEMISTRY,30,31,61,B+,7,4
24Q61A0550,181AN,MATRICES AND CALCULUS,36,24,60,B+,7,4
24Q61A0550,181AP,PROGRAMMING FOR PROBLEM SOLVING,32,26,58,B,6,3
